Ano,Nome da Grande Região,State Number,Sigla da Unidade da Federação,State,GDP ,GDP_Capita,
2013,Sudeste,31,MG,Minas Gerais," 280,203 "," 15,153.49 ",
2013,Sudeste,31,MG,Minas Gerais," 90,082 "," 6,957.79 ",
2013,Sudeste,31,MG,Minas Gerais," 890,007 "," 24,701.16 ",
2013,Sudeste,31,MG,Minas Gerais," 62,950 "," 16,325.20 ",
2013,Sudeste,31,MG,Minas Gerais," 99,184 "," 27,218.39 ",
2013,Sudeste,31,MG,Minas Gerais," 186,186 "," 8,654.57 ",
2013,Sudeste,31,MG,Minas Gerais," 46,192 "," 7,070.57 ",
2013,Sudeste,31,MG,Minas Gerais," 89,594 "," 8,332.03 ",
2013,Sudeste,31,MG,Minas Gerais," 33,770 "," 5,550.66 ",
2013,Sudeste,31,MG,Minas Gerais," 204,478 "," 6,427.91 ",
2013,Sudeste,31,MG,Minas Gerais," 50,709 "," 12,815.02 ",
2013,Sudeste,31,MG,Minas Gerais," 90,368 "," 6,668.27 ",
2013,Sudeste,31,MG,Minas Gerais," 97,782 "," 9,160.79 ",
2013,Sudeste,31,MG,Minas Gerais," 224,062 "," 15,410.07 ",
2013,Sudeste,31,MG,Minas Gerais," 26,897 "," 5,636.42 ",
2013,Sudeste,31,MG,Minas Gerais," 49,424 "," 10,121.72 ",
2013,Sudeste,31,MG,Minas Gerais," 71,093 "," 9,655.48 ",
2013,Sudeste,31,MG,Minas Gerais," 24,695 "," 10,380.22 ",
2013,Sudeste,31,MG,Minas Gerais," 167,051 "," 19,567.93 ",
2013,Sudeste,31,MG,Minas Gerais," 98,374 "," 6,158.38 ",
2013,Sudeste,31,MG,Minas Gerais," 425,775 "," 20,674.73 ",
2013,Sudeste,31,MG,Minas Gerais," 145,823 "," 6,563.28 ",
2013,Sudeste,31,MG,Minas Gerais," 184,496 "," 13,732.49 ",
2013,Sudeste,31,MG,Minas Gerais," 1,102,782 "," 23,170.13 ",
2013,Sudeste,31,MG,Minas Gerais," 22,635 "," 4,662.17 ",
2013,Sudeste,31,MG,Minas Gerais," 319,378 "," 14,598.14 ",
2013,Sudeste,31,MG,Minas Gerais," 7,042,716 "," 18,250.20 ",
2013,Sudeste,31,MG,Minas Gerais," 304,004 "," 13,477.16 ",
2013,Sudeste,31,MG,Minas Gerais," 43,515 "," 5,507.58 ",
2013,Sudeste,31,MG,Minas Gerais," 166,309 "," 19,210.93 ",
2013,Sudeste,31,MG,Minas Gerais," 47,577 "," 17,825.96 ",
2013,Sudeste,31,MG,Minas Gerais," 35,040 "," 10,242.48 ",
2013,Sudeste,31,MG,Minas Gerais," 49,440 "," 7,784.56 ",
2013,Sudeste,31,MG,Minas Gerais," 1,741,040 "," 16,446.47 ",
2013,Sudeste,31,MG,Minas Gerais," 255,345 "," 9,300.14 ",
2013,Sudeste,31,MG,Minas Gerais," 310,905 "," 14,800.07 ",
2013,Sudeste,31,MG,Minas Gerais," 23,276 "," 7,148.62 ",
2013,Sudeste,31,MG,Minas Gerais," 543,709 "," 12,983.79 ",
2013,Sudeste,31,MG,Minas Gerais," 50,736 "," 7,563.58 ",
2013,Sudeste,31,MG,Minas Gerais," 35,797 "," 10,603.35 ",
2013,Sudeste,31,MG,Minas Gerais," 52,798 "," 10,994.94 ",
2013,Sudeste,31,MG,Minas Gerais," 196,969 "," 23,552.49 ",
2013,Sudeste,31,MG,Minas Gerais," 322,171 "," 12,055.05 ",
2013,Sudeste,31,MG,Minas Gerais," 53,944 "," 5,278.84 ",
2013,Sudeste,31,MG,Minas Gerais," 32,977 "," 9,005.18 ",
2013,Sudeste,31,MG,Minas Gerais," 329,055 "," 18,278.80 ",
2013,Sudeste,31,MG,Minas Gerais," 9,564,345 "," 109,443.14 ",
2013,Sudeste,31,MG,Minas Gerais," 33,611 "," 8,775.80 ",
2013,Sudeste,31,MG,Minas Gerais," 667,475 "," 47,717.65 ",
2013,Sudeste,31,MG,Minas Gerais," 88,586 "," 11,620.94 ",
2013,Sudeste,31,MG,Minas Gerais," 185,418 "," 11,451.89 ",
2013,Sudeste,31,MG,Minas Gerais," 1,644,361 "," 19,448.39 ",
2013,Sudeste,31,MG,Minas Gerais," 165,358 "," 5,213.87 ",
2013,Sudeste,31,MG,Minas Gerais," 54,570 "," 5,081.96 ",
2013,Sudeste,31,MG,Minas Gerais," 33,612 "," 6,468.86 ",
2013,Sudeste,31,MG,Minas Gerais," 16,592 "," 8,478.26 ",
2013,Sudeste,31,MG,Minas Gerais," 65,382 "," 11,553.67 ",
2013,Sudeste,31,MG,Minas Gerais," 26,576 "," 9,927.40 ",
2013,Sudeste,31,MG,Minas Gerais," 647,957 "," 15,734.38 ",
2013,Sudeste,31,MG,Minas Gerais," 22,741 "," 10,426.94 ",
2013,Sudeste,31,MG,Minas Gerais," 39,300 "," 12,420.85 ",
2013,Sudeste,31,MG,Minas Gerais," 42,443 "," 9,108.01 ",
2013,Sudeste,31,MG,Minas Gerais," 49,471 "," 6,423.97 ",
2013,Sudeste,31,MG,Minas Gerais," 2,941,250 "," 78,450.08 ",
2013,Sudeste,31,MG,Minas Gerais," 501,749 "," 15,190.25 ",
2013,Sudeste,31,MG,Minas Gerais," 6,723,758 "," 91,668.03 ",
2013,Sudeste,31,MG,Minas Gerais," 35,899 "," 5,839.08 ",
2013,Sudeste,31,MG,Minas Gerais," 50,209 "," 8,158.76 ",
2013,Sudeste,31,MG,Minas Gerais," 110,691 "," 5,606.31 ",
2013,Sudeste,31,MG,Minas Gerais," 54,195 "," 11,511.36 ",
2013,Sudeste,31,MG,Minas Gerais," 282,250 "," 33,977.36 ",
2013,Sudeste,31,MG,Minas Gerais," 33,103 "," 5,393.93 ",
2013,Sudeste,31,MG,Minas Gerais," 15,904 "," 10,002.37 ",
2013,Sudeste,31,MG,Minas Gerais," 55,213 "," 8,194.21 ",
2013,Sudeste,31,MG,Minas Gerais," 36,819 "," 5,516.73 ",
2013,Sudeste,31,MG,Minas Gerais," 196,797 "," 13,113.70 ",
2013,Sudeste,31,MG,Minas Gerais," 2,913,028 "," 32,536.89 ",
2013,Sudeste,31,MG,Minas Gerais," 2,175,491 "," 24,329.45 ",
2013,Sudeste,31,MG,Minas Gerais," 344,760 "," 16,289.91 ",
2013,Sudeste,31,MG,Minas Gerais," 356,837 "," 17,483.42 ",
2013,Sudeste,31,MG,Minas Gerais," 408,471 "," 17,190.08 ",
2013,Sudeste,31,MG,Minas Gerais," 15,608 "," 8,788.08 ",
2013,Sudeste,31,MG,Minas Gerais," 273,355 "," 16,848.82 ",
2013,Sudeste,31,MG,Minas Gerais," 150,558 "," 17,972.73 ",
2013,Sudeste,31,MG,Minas Gerais," 27,050 "," 12,753.20 ",
2013,Sudeste,31,MG,Minas Gerais," 1,953,703 "," 17,498.31 ",
2013,Sudeste,31,MG,Minas Gerais," 33,468 "," 5,724.88 ",
2013,Sudeste,31,MG,Minas Gerais," 3,130,926 "," 21,383.77 ",
2013,Sudeste,31,MG,Minas Gerais," 1,793,248 "," 20,569.96 ",
2013,Sudeste,31,MG,Minas Gerais," 79,113 "," 14,259.78 ",
2013,Sudeste,31,MG,Minas Gerais," 74,335 "," 7,739.18 ",
2013,Sudeste,31,MG,Minas Gerais," 34,293 "," 6,831.28 ",
2013,Sudeste,31,MG,Minas Gerais," 63,536 "," 7,243.91 ",
2013,Sudeste,31,MG,Minas Gerais," 164,844 "," 9,262.48 ",
2013,Sudeste,31,MG,Minas Gerais," 207,572 "," 8,433.76 ",
2013,Sudeste,31,MG,Minas Gerais," 47,965 "," 6,873.79 ",
2013,Sudeste,31,MG,Minas Gerais," 28,093 "," 8,228.83 ",
2013,Sudeste,31,MG,Minas Gerais," 51,284 "," 12,801.80 ",
2013,Sudeste,31,MG,Minas Gerais," 24,254 "," 10,342.86 ",
2013,Sudeste,31,MG,Minas Gerais," 103,404 "," 8,850.78 ",
2013,Sudeste,31,MG,Minas Gerais," 62,888 "," 5,732.72 ",
2013,Sudeste,31,MG,Minas Gerais," 80,620 "," 22,233.77 ",
2013,Sudeste,31,MG,Minas Gerais," 1,599,991 "," 25,816.72 ",
2013,Sudeste,31,MG,Minas Gerais," 18,792 "," 10,223.97 ",
2013,Sudeste,31,MG,Minas Gerais," 33,445 "," 10,147.19 ",
2013,Sudeste,31,MG,Minas Gerais," 50,535 "," 11,796.31 ",
2013,Sudeste,31,MG,Minas Gerais," 118,672 "," 11,935.19 ",
2013,Sudeste,31,MG,Minas Gerais," 526,157 "," 34,337.73 ",
2013,Sudeste,31,MG,Minas Gerais," 343,789 "," 16,360.77 ",
2013,Sudeste,31,MG,Minas Gerais," 73,237 "," 10,243.00 ",
2013,Sudeste,31,MG,Minas Gerais," 32,710 "," 7,653.33 ",
2013,Sudeste,31,MG,Minas Gerais," 40,168 "," 13,913.36 ",
2013,Sudeste,31,MG,Minas Gerais," 56,840 "," 7,339.87 ",
2013,Sudeste,31,MG,Minas Gerais," 40,327 "," 9,620.03 ",
2013,Sudeste,31,MG,Minas Gerais," 129,242 "," 27,117.42 ",
2013,Sudeste,31,MG,Minas Gerais," 42,747 "," 8,783.12 ",
2013,Sudeste,31,MG,Minas Gerais," 137,018 "," 15,965.71 ",
2013,Sudeste,31,MG,Minas Gerais," 31,755 "," 6,762.14 ",
2013,Sudeste,31,MG,Minas Gerais," 43,894 "," 5,859.52 ",
2013,Sudeste,31,MG,Minas Gerais," 82,586 "," 12,560.57 ",
2013,Sudeste,31,MG,Minas Gerais," 199,687 "," 38,013.89 ",
2013,Sudeste,31,MG,Minas Gerais," 118,233 "," 6,640.82 ",
2013,Sudeste,31,MG,Minas Gerais," 42,953 "," 7,907.43 ",
2013,Sudeste,31,MG,Minas Gerais," 74,215 "," 8,830.90 ",
2013,Sudeste,31,MG,Minas Gerais," 361,845 "," 33,647.50 ",
2013,Sudeste,31,MG,Minas Gerais," 1,380,860 "," 24,789.25 ",
2013,Sudeste,31,MG,Minas Gerais," 113,335 "," 10,189.24 ",
2013,Sudeste,31,MG,Minas Gerais," 363,802 "," 13,576.21 ",
2013,Sudeste,31,MG,Minas Gerais," 511,642 "," 15,236.52 ",
2013,Sudeste,31,MG,Minas Gerais," 276,900 "," 24,736.49 ",
2013,Sudeste,31,MG,Minas Gerais," 172,042 "," 10,343.40 ",
2013,Sudeste,31,MG,Minas Gerais," 5,850,232 "," 36,331.20 ",
2013,Sudeste,31,MG,Minas Gerais," 62,659 "," 6,923.68 ",
2013,Sudeste,31,MG,Minas Gerais," 504,746 "," 16,441.76 ",
2013,Sudeste,31,MG,Minas Gerais," 1,133,587 "," 19,015.45 ",
2013,Sudeste,31,MG,Minas Gerais," 30,107 "," 7,235.44 ",
2013,Sudeste,31,MG,Minas Gerais," 80,040 "," 6,736.77 ",
2013,Sudeste,31,MG,Minas Gerais," 249,611 "," 6,450.39 ",
2013,Sudeste,31,MG,Minas Gerais," 73,293 "," 6,690.38 ",
2013,Sudeste,31,MG,Minas Gerais," 108,954 "," 6,663.84 ",
2013,Sudeste,31,MG,Minas Gerais," 5,141,836 "," 36,668.99 ",
2013,Sudeste,31,MG,Minas Gerais," 119,083 "," 18,929.03 ",
2013,Sudeste,31,MG,Minas Gerais," 126,015 "," 14,308.55 ",
2013,Sudeste,31,MG,Minas Gerais," 748,056 "," 27,594.38 ",
2013,Sudeste,31,MG,Minas Gerais," 118,839 "," 13,241.16 ",
2013,Sudeste,31,MG,Minas Gerais," 56,665 "," 16,400.88 ",
2013,Sudeste,31,MG,Minas Gerais," 33,495 "," 5,949.43 ",
2013,Sudeste,31,MG,Minas Gerais," 46,882 "," 11,935.43 ",
2013,Sudeste,31,MG,Minas Gerais," 20,284 "," 6,650.54 ",
2013,Sudeste,31,MG,Minas Gerais," 342,260 "," 17,710.75 ",
2013,Sudeste,31,MG,Minas Gerais," 62,822 "," 7,360.52 ",
2013,Sudeste,31,MG,Minas Gerais," 126,424 "," 12,417.68 ",
2013,Sudeste,31,MG,Minas Gerais," 40,372 "," 11,634.46 ",
2013,Sudeste,31,MG,Minas Gerais," 19,569 "," 10,118.54 ",
2013,Sudeste,31,MG,Minas Gerais," 127,925 "," 7,967.95 ",
2013,Sudeste,31,MG,Minas Gerais," 213,818 "," 8,754.78 ",
2013,Sudeste,31,MG,Minas Gerais," 74,170 "," 6,974.15 ",
2013,Sudeste,31,MG,Minas Gerais," 60,684 "," 8,769.32 ",
2013,Sudeste,31,MG,Minas Gerais," 105,181 "," 9,244.23 ",
2013,Sudeste,31,MG,Minas Gerais," 216,962 "," 12,305.69 ",
2013,Sudeste,31,MG,Minas Gerais," 134,570 "," 27,525.01 ",
2013,Sudeste,31,MG,Minas Gerais," 81,149 "," 9,827.95 ",
2013,Sudeste,31,MG,Minas Gerais," 75,526 "," 7,832.16 ",
2013,Sudeste,31,MG,Minas Gerais," 2,874,956 "," 9,103.18 ",
2013,Sudeste,31,MG,Minas Gerais," 85,557 "," 21,442.78 ",
2013,Sudeste,31,MG,Minas Gerais," 203,680 "," 20,989.25 ",
2013,Sudeste,31,MG,Minas Gerais," 158,304 "," 11,011.67 ",
2013,Sudeste,31,MG,Minas Gerais," 25,597 "," 9,940.71 ",
2013,Sudeste,31,MG,Minas Gerais," 31,388 "," 5,885.63 ",
2013,Sudeste,31,MG,Minas Gerais," 36,403 "," 6,022.03 ",
2013,Sudeste,31,MG,Minas Gerais," 61,025 "," 10,926.52 ",
2013,Sudeste,31,MG,Minas Gerais," 84,347 "," 9,358.40 ",
2013,Sudeste,31,MG,Minas Gerais," 370,730 "," 30,072.21 ",
2013,Sudeste,31,MG,Minas Gerais," 215,317 "," 7,078.59 ",
2013,Sudeste,31,MG,Minas Gerais," 628,425 "," 43,107.78 ",
2013,Sudeste,31,MG,Minas Gerais," 218,448 "," 12,269.58 ",
2013,Sudeste,31,MG,Minas Gerais," 49,249 "," 8,975.58 ",
2013,Sudeste,31,MG,Minas Gerais," 87,089 "," 6,331.47 ",
2013,Sudeste,31,MG,Minas Gerais," 43,670 "," 8,813.38 ",
2013,Sudeste,31,MG,Minas Gerais," 22,374 "," 10,037.79 ",
2013,Sudeste,31,MG,Minas Gerais," 296,742 "," 39,943.72 ",
2013,Sudeste,31,MG,Minas Gerais," 236,077 "," 64,308.50 ",
2013,Sudeste,31,MG,Minas Gerais," 33,805 "," 7,572.73 ",
2013,Sudeste,31,MG,Minas Gerais," 40,684 "," 5,477.15 ",
2013,Sudeste,31,MG,Minas Gerais," 65,467 "," 6,369.64 ",
2013,Sudeste,31,MG,Minas Gerais," 2,013,475 "," 15,180.45 ",
2013,Sudeste,31,MG,Minas Gerais," 133,659 "," 8,331.80 ",
2013,Sudeste,31,MG,Minas Gerais," 770,966 "," 30,563.56 ",
2013,Sudeste,31,MG,Minas Gerais," 444,318 "," 10,852.38 ",
2013,Sudeste,31,MG,Minas Gerais," 76,462 "," 10,793.57 ",
2013,Sudeste,31,MG,Minas Gerais," 703,356 "," 23,766.06 ",
2013,Sudeste,31,MG,Minas Gerais," 58,070 "," 7,234.29 ",
2013,Sudeste,31,MG,Minas Gerais," 34,669 "," 11,665.36 ",
2013,Sudeste,31,MG,Minas Gerais," 46,555 "," 10,020.52 ",
2013,Sudeste,31,MG,Minas Gerais," 69,723 "," 8,402.39 ",
2013,Sudeste,31,MG,Minas Gerais," 30,975 "," 6,985.76 ",
2013,Sudeste,31,MG,Minas Gerais," 40,366 "," 7,993.24 ",
2013,Sudeste,31,MG,Minas Gerais," 29,082 "," 6,239.52 ",
2013,Sudeste,31,MG,Minas Gerais," 29,859 "," 7,401.83 ",
2013,Sudeste,31,MG,Minas Gerais," 32,444 "," 5,142.45 ",
2013,Sudeste,31,MG,Minas Gerais," 441,227 "," 35,425.73 ",
2013,Sudeste,31,MG,Minas Gerais," 3,160,573 "," 14,814.38 ",
2013,Sudeste,31,MG,Minas Gerais," 168,456 "," 10,680.73 ",
2013,Sudeste,31,MG,Minas Gerais," 135,951 "," 12,451.99 ",
2013,Sudeste,31,MG,Minas Gerais," 32,943 "," 6,093.71 ",
2013,Sudeste,31,MG,Minas Gerais," 104,503 "," 7,042.46 ",
2013,Sudeste,31,MG,Minas Gerais," 120,529 "," 16,334.04 ",
2013,Sudeste,31,MG,Minas Gerais," 38,190 "," 10,068.65 ",
2013,Sudeste,31,MG,Minas Gerais," 73,050 "," 9,011.79 ",
2013,Sudeste,31,MG,Minas Gerais," 30,583 "," 7,651.44 ",
2013,Sudeste,31,MG,Minas Gerais," 22,608 "," 9,575.81 ",
2013,Sudeste,31,MG,Minas Gerais," 51,029 "," 10,646.53 ",
2013,Sudeste,31,MG,Minas Gerais," 63,513 "," 7,189.63 ",
2013,Sudeste,31,MG,Minas Gerais," 466,847 "," 15,430.42 ",
2013,Sudeste,31,MG,Minas Gerais," 41,524 "," 9,860.83 ",
2013,Sudeste,31,MG,Minas Gerais," 28,558 "," 7,307.66 ",
2013,Sudeste,31,MG,Minas Gerais," 136,209 "," 14,742.80 ",
2013,Sudeste,31,MG,Minas Gerais," 45,918 "," 9,021.12 ",
2013,Sudeste,31,MG,Minas Gerais," 60,109 "," 8,681.32 ",
2013,Sudeste,31,MG,Minas Gerais," 32,935 "," 9,078.05 ",
2013,Sudeste,31,MG,Minas Gerais," 71,775 "," 12,413.57 ",
2013,Sudeste,31,MG,Minas Gerais," 1,266,645 "," 31,325.46 ",
2013,Sudeste,31,MG,Minas Gerais," 39,007 "," 11,654.21 ",
2013,Sudeste,31,MG,Minas Gerais," 506,637 "," 26,517.17 ",
2013,Sudeste,31,MG,Minas Gerais," 178,336 "," 9,819.16 ",
2013,Sudeste,31,MG,Minas Gerais," 35,368 "," 9,689.89 ",
2013,Sudeste,31,MG,Minas Gerais," 43,048 "," 10,403.02 ",
2013,Sudeste,31,MG,Minas Gerais," 29,520 "," 7,111.51 ",
2013,Sudeste,31,MG,Minas Gerais," 66,769 "," 5,544.65 ",
2013,Sudeste,31,MG,Minas Gerais," 409,117 "," 14,957.48 ",
2013,Sudeste,31,MG,Minas Gerais," 39,618 "," 5,475.07 ",
2013,Sudeste,31,MG,Minas Gerais," 20,155 "," 11,073.94 ",
2013,Sudeste,31,MG,Minas Gerais," 34,248 "," 10,454.12 ",
2013,Sudeste,31,MG,Minas Gerais," 611,489 "," 12,858.01 ",
2013,Sudeste,31,MG,Minas Gerais," 48,635 "," 9,895.22 ",
2013,Sudeste,31,MG,Minas Gerais," 64,107 "," 17,453.55 ",
2013,Sudeste,31,MG,Minas Gerais," 42,560 "," 7,570.20 ",
2013,Sudeste,31,MG,Minas Gerais," 187,060 "," 10,502.50 ",
2013,Sudeste,31,MG,Minas Gerais," 31,307 "," 9,030.04 ",
2013,Sudeste,31,MG,Minas Gerais," 361,880 "," 6,461.80 ",
2013,Sudeste,31,MG,Minas Gerais," 64,172 "," 9,626.78 ",
2013,Sudeste,31,MG,Minas Gerais," 132,621 "," 21,852.14 ",
2013,Sudeste,31,MG,Minas Gerais," 40,354 "," 7,743.99 ",
2013,Sudeste,31,MG,Minas Gerais," 127,328 "," 11,390.95 ",
2013,Sudeste,31,MG,Minas Gerais," 35,826 "," 8,194.53 ",
2013,Sudeste,31,MG,Minas Gerais," 27,201 "," 7,272.90 ",
2013,Sudeste,31,MG,Minas Gerais," 172,060 "," 25,869.75 ",
2013,Sudeste,31,MG,Minas Gerais," 149,490 "," 13,242.12 ",
2013,Sudeste,31,MG,Minas Gerais," 3,532,063 "," 340,144.74 ",
2013,Sudeste,31,MG,Minas Gerais," 514,161 "," 20,560.70 ",
2013,Sudeste,31,MG,Minas Gerais," 544,858 "," 16,132.48 ",
2013,Sudeste,31,MG,Minas Gerais," 123,828 "," 17,101.02 ",
2013,Sudeste,31,MG,Minas Gerais," 42,770 "," 8,804.02 ",
2013,Sudeste,31,MG,Minas Gerais," 31,934 "," 11,372.48 ",
2013,Sudeste,31,MG,Minas Gerais," 148,056 "," 5,703.03 ",
2013,Sudeste,31,MG,Minas Gerais," 51,927 "," 4,180.54 ",
2013,Sudeste,31,MG,Minas Gerais," 1,498,690 "," 16,952.55 ",
2013,Sudeste,31,MG,Minas Gerais," 116,069 "," 10,631.95 ",
2013,Sudeste,31,MG,Minas Gerais," 48,748 "," 8,815.27 ",
2013,Sudeste,31,MG,Minas Gerais," 58,578 "," 7,355.40 ",
2013,Sudeste,31,MG,Minas Gerais," 25,130 "," 5,877.08 ",
2013,Sudeste,31,MG,Minas Gerais," 144,036 "," 6,181.01 ",
2013,Sudeste,31,MG,Minas Gerais," 141,741 "," 8,843.35 ",
2013,Sudeste,31,MG,Minas Gerais," 296,917 "," 11,370.04 ",
2013,Sudeste,31,MG,Minas Gerais," 536,542 "," 19,118.50 ",
2013,Sudeste,31,MG,Minas Gerais," 362,631 "," 50,682.12 ",
2013,Sudeste,31,MG,Minas Gerais," 451,281 "," 20,952.77 ",
2013,Sudeste,31,MG,Minas Gerais," 30,446 "," 7,178.97 ",
2013,Sudeste,31,MG,Minas Gerais," 81,381 "," 17,862.27 ",
2013,Sudeste,31,MG,Minas Gerais," 31,596 "," 7,589.79 ",
2013,Sudeste,31,MG,Minas Gerais," 31,447 "," 7,977.36 ",
2013,Sudeste,31,MG,Minas Gerais," 41,349 "," 7,232.57 ",
2013,Sudeste,31,MG,Minas Gerais," 53,776 "," 8,033.43 ",
2013,Sudeste,31,MG,Minas Gerais," 23,063 "," 8,476.03 ",
2013,Sudeste,31,MG,Minas Gerais," 746,154 "," 16,943.81 ",
2013,Sudeste,31,MG,Minas Gerais," 53,389 "," 7,636.79 ",
2013,Sudeste,31,MG,Minas Gerais," 58,909 "," 11,655.92 ",
2013,Sudeste,31,MG,Minas Gerais," 104,557 "," 12,451.68 ",
2013,Sudeste,31,MG,Minas Gerais," 47,277 "," 8,418.20 ",
2013,Sudeste,31,MG,Minas Gerais," 108,599 "," 9,714.56 ",
2013,Sudeste,31,MG,Minas Gerais," 122,381 "," 17,550.64 ",
2013,Sudeste,31,MG,Minas Gerais," 80,451 "," 15,326.87 ",
2013,Sudeste,31,MG,Minas Gerais," 33,653 "," 11,462.07 ",
2013,Sudeste,31,MG,Minas Gerais," 40,958 "," 6,670.76 ",
2013,Sudeste,31,MG,Minas Gerais," 57,997 "," 5,400.12 ",
2013,Sudeste,31,MG,Minas Gerais," 297,694 "," 47,592.96 ",
2013,Sudeste,31,MG,Minas Gerais," 1,303,937 "," 19,030.57 ",
2013,Sudeste,31,MG,Minas Gerais," 16,266 "," 10,028.17 ",
2013,Sudeste,31,MG,Minas Gerais," 20,131 "," 9,125.46 ",
2013,Sudeste,31,MG,Minas Gerais," 114,775 "," 10,476.92 ",
2013,Sudeste,31,MG,Minas Gerais," 86,031 "," 11,854.93 ",
2013,Sudeste,31,MG,Minas Gerais," 74,743 "," 10,735.91 ",
2013,Sudeste,31,MG,Minas Gerais," 103,416 "," 13,937.43 ",
2013,Sudeste,31,MG,Minas Gerais," 79,439 "," 12,007.08 ",
2013,Sudeste,31,MG,Minas Gerais," 41,197 "," 6,915.71 ",
2013,Sudeste,31,MG,Minas Gerais," 794,835 "," 27,767.16 ",
2013,Sudeste,31,MG,Minas Gerais," 53,693 "," 4,631.92 ",
2013,Sudeste,31,MG,Minas Gerais," 25,516 "," 8,934.30 ",
2013,Sudeste,31,MG,Minas Gerais," 46,336 "," 8,583.86 ",
2013,Sudeste,31,MG,Minas Gerais," 16,429 "," 8,029.91 ",
2013,Sudeste,31,MG,Minas Gerais," 60,577 "," 7,972.78 ",
2013,Sudeste,31,MG,Minas Gerais," 20,401 "," 11,309.03 ",
2013,Sudeste,31,MG,Minas Gerais," 44,144 "," 9,672.25 ",
2013,Sudeste,31,MG,Minas Gerais," 45,962 "," 7,838.08 ",
2013,Sudeste,31,MG,Minas Gerais," 27,966 "," 7,774.86 ",
2013,Sudeste,31,MG,Minas Gerais," 68,631 "," 6,509.06 ",
2013,Sudeste,31,MG,Minas Gerais," 67,980 "," 9,217.58 ",
2013,Sudeste,31,MG,Minas Gerais," 40,069 "," 21,600.30 ",
2013,Sudeste,31,MG,Minas Gerais," 25,110 "," 5,768.54 ",
2013,Sudeste,31,MG,Minas Gerais," 14,193 "," 17,204.15 ",
2013,Sudeste,31,MG,Minas Gerais," 91,489 "," 10,491.87 ",
2013,Sudeste,31,MG,Minas Gerais," 188,619 "," 16,928.61 ",
2013,Sudeste,31,MG,Minas Gerais," 86,595 "," 11,133.29 ",
2013,Sudeste,31,MG,Minas Gerais," 26,335 "," 5,663.41 ",
2013,Sudeste,31,MG,Minas Gerais," 34,821 "," 17,094.18 ",
2013,Sudeste,31,MG,Minas Gerais," 180,994 "," 8,450.15 ",
2013,Sudeste,31,MG,Minas Gerais," 8,140,259 "," 35,770.19 ",
2013,Sudeste,31,MG,Minas Gerais," 20,017 "," 8,814.27 ",
2013,Sudeste,31,MG,Minas Gerais," 77,965 "," 12,476.36 ",
2013,Sudeste,31,MG,Minas Gerais," 31,895 "," 12,136.79 ",
2013,Sudeste,31,MG,Minas Gerais," 119,801 "," 6,243.55 ",
2013,Sudeste,31,MG,Minas Gerais," 42,395 "," 7,189.20 ",
2013,Sudeste,31,MG,Minas Gerais," 45,580 "," 7,633.51 ",
2013,Sudeste,31,MG,Minas Gerais," 35,143 "," 8,602.94 ",
2013,Sudeste,31,MG,Minas Gerais," 316,258 "," 9,672.09 ",
2013,Sudeste,31,MG,Minas Gerais," 26,779 "," 8,342.31 ",
2013,Sudeste,31,MG,Minas Gerais," 471,162 "," 106,525.35 ",
2013,Sudeste,31,MG,Minas Gerais," 36,686 "," 19,077.74 ",
2013,Sudeste,31,MG,Minas Gerais," 41,501 "," 10,427.43 ",
2013,Sudeste,31,MG,Minas Gerais," 102,555 "," 6,987.48 ",
2013,Sudeste,31,MG,Minas Gerais," 94,244 "," 8,024.18 ",
2013,Sudeste,31,MG,Minas Gerais," 1,923,710 "," 13,734.21 ",
2013,Sudeste,31,MG,Minas Gerais," 2,507,129 "," 29,147.91 ",
2013,Sudeste,31,MG,Minas Gerais," 101,756 "," 13,645.76 ",
2013,Sudeste,31,MG,Minas Gerais," 133,729 "," 19,227.75 ",
2013,Sudeste,31,MG,Minas Gerais," 214,377 "," 12,997.26 ",
2013,Sudeste,31,MG,Minas Gerais," 39,919 "," 9,738.64 ",
2013,Sudeste,31,MG,Minas Gerais," 45,686 "," 7,531.45 ",
2013,Sudeste,31,MG,Minas Gerais," 83,155 "," 8,921.28 ",
2013,Sudeste,31,MG,Minas Gerais," 1,775,711 "," 23,141.12 ",
2013,Sudeste,31,MG,Minas Gerais," 1,137,681 "," 37,544.76 ",
2013,Sudeste,31,MG,Minas Gerais," 860,338 "," 15,320.51 ",
2013,Sudeste,31,MG,Minas Gerais," 42,981 "," 6,519.24 ",
2013,Sudeste,31,MG,Minas Gerais," 433,252 "," 17,212.36 ",
2013,Sudeste,31,MG,Minas Gerais," 200,483 "," 10,488.83 ",
2013,Sudeste,31,MG,Minas Gerais," 76,950 "," 15,713.76 ",
2013,Sudeste,31,MG,Minas Gerais," 2,300,542 "," 21,204.52 ",
2013,Sudeste,31,MG,Minas Gerais," 70,204 "," 5,731.88 ",
2013,Sudeste,31,MG,Minas Gerais," 88,862 "," 7,116.40 ",
2013,Sudeste,31,MG,Minas Gerais," 10,864,034 "," 34,449.63 ",
2013,Sudeste,31,MG,Minas Gerais," 25,718,586 "," 39,770.62 ",
2013,Sudeste,31,MG,Minas Gerais," 35,434 "," 12,903.95 ",
2013,Sudeste,31,MG,Minas Gerais," 2,236,061 "," 27,371.52 ",
2013,Sudeste,31,MG,Minas Gerais," 95,443 "," 21,219.04 ",
2013,Sudeste,31,MG,Minas Gerais," 38,622 "," 11,612.09 ",
2013,Sudeste,31,MG,Minas Gerais," 152,209 "," 14,385.12 ",
